,Date,Peak-to-peak Drawdowns,Prices,Candidate trough,Real-time Drawdowns,ADD
1111,2/11/2002,-0.337211822,1110.25,NA,0.057084845,0.057084845
1112,2/12/2002,-0.339691814,1107.5,NA,0.056007798,0.056007798
1113,2/13/2002,-0.329585047,1118.75,9/21/2001,0.060397111,0.060397111
1114,2/14/2002,-0.331374356,1116.75,NA,0.059620024,0.059620024
1115,2/15/2002,-0.342177972,1104.75,NA,0.054928073,0.054928073
1116,2/19/2002,-0.361369788,1083.75,NA,0.046593173,0.046593173
1117,2/20/2002,-0.34557818,1101,9/21/2001,0.053451381,0.053451381
1118,2/21/2002,-0.365762351,1079,NA,0.044685507,0.044685507
1119,2/22/2002,-0.354015124,1091.75,NA,0.049787263,0.049787263
1120,2/25/2002,-0.337482068,1109.95,NA,0.056967478,0.056967478
1121,2/26/2002,-0.338518688,1108.8,NA,0.05651728,0.05651728
1122,2/27/2002,-0.335007543,1112.7,9/21/2001,0.058042151,0.058042151
1123,2/28/2002,-0.338699079,1108.6,NA,0.056438937,0.056438937
1124,3/1/2002,-0.315384675,1134.75,NA,0.066564254,0.066564254
1125,3/4/2002,-0.298562869,1154,NA,0.073869871,0.073869871
1126,3/5/2002,-0.300731597,1151.5,NA,0.072928004,0.072928004
1127,3/6/2002,-0.28907595,1165,9/21/2001,0.077989987,0.077989987
1128,3/7/2002,-0.291654379,1162,NA,0.07687019,0.07687019
1129,3/8/2002,-0.287789225,1166.5,NA,0.078548805,0.078548805
1130,3/11/2002,-0.285648355,1169,NA,0.079478573,0.079478573
1131,3/12/2002,-0.28522073,1169.5,NA,0.079664288,0.079664288
1132,3/13/2002,-0.295750536,1157.25,9/21/2001,0.075091251,0.075091251
1133,3/14/2002,-0.297263887,1155.5,NA,0.074434011,0.074434011
1134,3/15/2002,-0.287574932,1166.75,NA,0.078641871,0.078641871
1135,3/18/2002,-0.287146482,1167.25,NA,0.078827944,0.078827944
1136,3/19/2002,-0.281167391,1174.25,NA,0.08142463,0.08142463
1137,3/20/2002,-0.300080485,1152.25,9/21/2001,0.073210778,0.073210778
1138,3/21/2002,-0.299646645,1152.75,NA,0.073399192,0.073399192
1139,3/22/2002,-0.302469972,1149.5,NA,0.072173037,0.072173037
1140,3/25/2002,-0.314723955,1135.5,NA,0.0668512,0.0668512
1141,3/26/2002,-0.309015926,1142,NA,0.069330165,0.069330165
1142,3/27/2002,-0.3063924,1145,9/21/2001,0.070469548,0.070469548
1143,3/28/2002,-0.302687482,1149.25,NA,0.072078574,0.072078574
1144,4/1/2002,-0.306829177,1144.5,NA,0.070279859,0.070279859
1145,4/2/2002,-0.312524702,1138,NA,0.067806324,0.067806324
1146,4/3/2002,-0.31935819,1130.25,9/21/2001,0.064838578,0.064838578
1147,4/4/2002,-0.323347557,1125.75,NA,0.063106018,0.063106018
1148,4/5/2002,-0.323569656,1125.5,NA,0.063009518,0.063009518
1149,4/8/2002,-0.321794245,1127.5,NA,0.063780569,0.063780569
1150,4/9/2002,-0.328022023,1120.5,NA,0.061075879,0.061075879
1151,4/10/2002,-0.317811058,1132,9/21/2001,0.065510445,0.065510445
1152,4/11/2002,-0.34285709,1104,NA,0.054633092,0.054633092
1153,4/12/2002,-0.335636842,1112,NA,0.057768806,0.057768806
1154,4/15/2002,-0.342630666,1104.25,NA,0.054731427,0.054731427
1155,4/16/2002,-0.319800668,1129.75,NA,0.064646369,0.064646369
1156,4/17/2002,-0.321350884,1128,9/21/2001,0.063973119,0.063973119
1157,4/18/2002,-0.325793362,1123,NA,0.062043776,0.062043776
1158,4/19/2002,-0.322459655,1126.75,NA,0.063491586,0.063491586
1159,4/22/2002,-0.339014843,1108.25,NA,0.056301759,0.056301759
1160,4/23/2002,-0.343536668,1103.25,NA,0.054337955,0.054337955
1161,4/24/2002,-0.354015124,1091.75,9/21/2001,0.049787219,0.049787219
1162,4/25/2002,-0.353328389,1092.5,NA,0.050085464,0.050085464
1163,4/26/2002,-0.372270975,1072,NA,0.041858804,0.041858804
1164,4/29/2002,-0.378822238,1065,NA,0.039013626,0.039013626
1165,4/30/2002,-0.36738554,1077.25,NA,0.043980521,0.043980521
1166,5/1/2002,-0.356996436,1088.5,9/21/2001,0.048492452,0.048492452
1167,5/2/2002,-0.360677986,1084.5,NA,0.046893575,0.046893575
1168,5/3/2002,-0.371338574,1073,NA,0.042263741,0.042263741
1169,5/6/2002,-0.391341594,1051.75,NA,0.03357654,0.03357654
1170,5/7/2002,-0.395390665,1047.5,NA,0.031818051,0.031818051
1171,5/8/2002,-0.358835517,1086.5,9/21/2001,0.04769375,0.04769375
1172,5/9/2002,-0.370407041,1074,NA,0.042668301,0.042668301
1173,5/10/2002,-0.389204587,1054,NA,0.034504631,0.034504631
1174,5/13/2002,-0.369011368,1075.5,NA,0.043274435,0.043274435
1175,5/14/2002,-0.347851425,1098.5,NA,0.052464082,0.052464082
1176,5/15/2002,-0.351499399,1094.5,9/21/2001,0.050879787,0.050879787
1177,5/16/2002,-0.347396362,1099,NA,0.052661714,0.052661714
1178,5/17/2002,-0.341725484,1105.25,NA,0.055124545,0.055124545
1179,5/20/2002,-0.352413476,1093.5,NA,0.050482809,0.050482809
1180,5/21/2002,-0.362062069,1083,NA,0.046292478,0.046292478
1181,5/22/2002,-0.36021705,1085,9/21/2001,0.04709376,0.04709376
1182,5/23/2002,-0.349217856,1097,NA,0.051870649,0.051870649
1183,5/24/2002,-0.362523856,1082.5,NA,0.046091926,0.046091926
1184,5/28/2002,-0.367803357,1076.8,NA,0.043799068,0.043799068
1185,5/29/2002,-0.375681635,1068.35,9/21/2001,0.040377575,0.040377575
1186,5/30/2002,-0.377274141,1066.65,NA,0.039685958,0.039685958
1187,5/31/2002,-0.375354081,1068.7,NA,0.04051983,0.04051983
1188,6/3/2002,-0.402576324,1040,NA,0.02869736,0.02869736
1189,6/4/2002,-0.399935583,1042.75,NA,0.029844219,0.029844219
1190,6/5/2002,-0.391341594,1051.75,9/21/2001,0.033576541,0.033576541
1191,6/6/2002,-0.411752916,1030.5,NA,0.024712016,0.024712016
1192,6/7/2002,-0.41272379,1029.5,NA,0.024290371,0.024290371
1193,6/10/2002,-0.409087863,1033.25,NA,0.025869434,0.025869434
1194,6/11/2002,-0.42666215,1015.25,NA,0.018237018,0.018237018
1195,6/12/2002,-0.42076967,1021.25,9/21/2001,0.020796089,0.020796089
1196,6/13/2002,-0.430115533,1011.75,NA,0.016737233,0.016737233
1197,6/14/2002,-0.431846707,1010,NA,0.015985394,0.015985394
1198,6/17/2002,-0.405947384,1036.5,NA,0.027233327,0.027233327
1199,6/18/2002,-0.397540946,1045.25,NA,0.030884197,0.030884197
1200,6/19/2002,-0.421749342,1020.25,9/21/2001,0.020370624,0.020370624
1201,6/20/2002,-0.434076914,1007.75,NA,0.015016827,0.015016827
1202,6/21/2002,-0.449829209,992,NA,0.008175692,0.008175692
1203,6/24/2002,-0.444801546,997,NA,0.010359178,0.010359178
1204,6/25/2002,-0.467627797,974.5,NA,0.000445863,0.000445863
1205,6/26/2002,-0.467371288,974.75,9/21/2001,0.000557263,0.000557263
1206,6/27/2002,-0.449829209,992,NA,0.008175691,0.008175691
1207,6/28/2002,-0.451847373,990,NA,0.007299213,0.007299213
1208,7/1/2002,-0.472771842,969.5,NA,-0.001788168,-0.001788168
1209,7/2/2002,-0.495725379,947.5,NA,-0.011756763,-0.011756763
1210,7/3/2002,-0.489675118,953.25,7/2/2002,-0.009129168,-0.489675118
1211,7/5/2002,-0.450837782,991,NA,0.007737673,-0.450837782
1212,7/8/2002,-0.463787055,978.25,NA,0.002113875,-0.463787055
1213,7/9/2002,-0.488888645,954,NA,-0.008787607,-0.488888645
1214,7/10/2002,-0.526266194,919,7/2/2002,-0.02502047,-0.526266194
1215,7/11/2002,-0.517598751,927,NA,-0.021256247,-0.517598751
1216,7/12/2002,-0.528172253,917.25,NA,-0.025848261,-0.528172253
1217,7/15/2002,-0.524635316,920.5,NA,-0.024312189,-0.524635316
1218,7/16/2002,-0.543552946,903.25,NA,-0.032528012,-0.543552946
1219,7/17/2002,-0.541617373,905,7/16/2002,-0.031687403,-0.541617373
1220,7/18/2002,-0.574757165,875.5,NA,-0.046079832,-0.574757165
1221,7/19/2002,-0.611399822,844,NA,-0.061993536,-0.611399822
1222,7/22/2002,-0.640552901,819.75,NA,-0.074654557,-0.640552901
1223,7/23/2002,-0.669011363,796.75,NA,0,-0.669011363
1224,7/24/2002,-0.611399822,844,7/23/2002,0.025020374,-0.611399822
1225,7/25/2002,-0.620026976,836.75,NA,0.021273648,-0.620026976
1226,7/26/2002,-0.599913905,853.75,NA,0.030008644,-0.599913905
1227,7/29/2002,-0.554126222,893.75,NA,0.049893982,-0.554126222
1228,7/30/2002,-0.541065039,905.5,NA,0.055566382,-0.541065039
1229,7/31/2002,-0.534460722,911.5,7/23/2002,0.0584346,-0.534460722
1230,8/1/2002,-0.565095254,884,NA,0.045130192,0.045130192
1231,8/2/2002,-0.586822809,865,NA,0.035694034,0.035694034
1232,8/5/2002,-0.623318914,834,NA,0.019843977,0.019843977
1233,8/6/2002,-0.591457812,861,NA,0.033681078,0.033681078
1234,8/7/2002,-0.574186225,876,7/23/2002,0.041182033,0.041182033
1235,8/8/2002,-0.540788987,905.75,NA,0.05568627,0.05568627
1236,8/9/2002,-0.538583306,907.75,NA,0.056644185,0.056644185
1237,8/12/2002,-0.544383626,902.5,NA,0.054125138,0.054125138
1238,8/13/2002,-0.563682225,885.25,NA,0.045743863,0.045743863
1239,8/14/2002,-0.527354926,918,7/23/2002,0.061520609,0.061520609
1240,8/15/2002,-0.51383024,930.5,NA,0.067394305,0.067394305
1241,8/16/2002,-0.516520584,928,NA,0.066225904,0.066225904
1242,8/19/2002,-0.494143518,949,NA,0.07594414,0.07594414
1243,8/20/2002,-0.503938434,939.75,NA,0.071690262,0.071690262
1244,8/21/2002,-0.490724711,952.25,7/23/2002,0.077428909,0.077428909
1245,8/22/2002,-0.481577907,961,NA,0.081401315,0.081401315
1246,8/23/2002,-0.502609177,941,NA,0.072267551,0.072267551
1247,8/26/2002,-0.495725379,947.5,NA,0.075257146,0.075257146
1248,8/27/2002,-0.50729602,936.6,NA,0.070232081,0.070232081
1249,8/28/2002,-0.528881144,916.6,7/23/2002,0.06085778,0.06085778
1250,8/29/2002,-0.52937221,916.15,NA,0.060644513,0.060644513
1251,8/30/2002,-0.529099366,916.4,NA,0.060763008,0.060763008
1252,9/3/2002,-0.572190501,877.75,NA,0.042048766,0.042048766
1253,9/4/2002,-0.558611792,889.75,7/23/2002,0.047945925,0.047945925
1254,9/5/2002,-0.56594403,883.25,NA,0.044761574,0.044761574
1255,9/6/2002,-0.553287413,894.5,NA,0.050258273,0.050258273
1256,9/9/2002,-0.546324567,900.75,NA,0.053282199,0.053282199
1257,9/10/2002,-0.534735033,911.25,NA,0.05831547,0.05831547
1258,9/11/2002,-0.54023711,906.25,7/23/2002,0.055925948,0.055925948
1259,9/12/2002,-0.559173906,889.25,NA,0.047701802,0.047701802
1260,9/13/2002,-0.556927345,891.25,NA,0.048677471,0.048677471
1261,9/16/2002,-0.554965735,893,NA,0.049529387,0.049529387
1262,9/17/2002,-0.578189662,872.5,NA,0.039443364,0.039443364
1263,9/18/2002,-0.588268941,863.75,7/23/2002,0.035065989,0.035065989
1264,9/19/2002,-0.614069258,841.75,NA,0.023861054,0.023861054
1265,9/20/2002,-0.613475434,842.25,NA,0.024118949,0.024118949
1266,9/23/2002,-0.622719573,834.5,NA,0.02010427,0.02010427
1267,9/24/2002,-0.63933376,820.75,NA,0.01288882,0.01288882
1268,9/25/2002,-0.614663435,841.25,7/23/2002,0.023603006,0.023603006
1269,9/26/2002,-0.599035814,854.5,NA,0.030389996,0.030389996
1270,9/27/2002,-0.633865946,825.25,NA,0.015263462,0.015263462
1271,9/30/2002,-0.646364203,815,NA,0.009835538,0.009835538
1272,10/1/2002,-0.599621123,854,NA,0.0301358,0.0301358
1273,10/2/2002,-0.627524387,830.5,7/23/2002,0.018017566,0.018017566
1274,10/3/2002,-0.639638406,820.5,NA,0.012756515,0.012756515
1275,10/4/2002,-0.657778796,805.75,NA,0.004878244,0.004878244
1276,10/7/2002,-0.67941991,788.5,NA,-0.004520373,-0.004520373
1277,10/8/2002,-0.663691369,801,NA,0.002310445,0.002310445
1278,10/9/2002,-0.693147181,777.75,10/7/2002,0,-0.693147181
1279,10/10/2002,-0.661197602,803,NA,0.013875525,-0.661197602
1280,10/11/2002,-0.617937735,838.5,NA,0.032663047,-0.617937735
1281,10/14/2002,-0.614366303,841.5,NA,0.0342141,-0.614366303
1282,10/15/2002,-0.566510282,882.75,NA,0.054997706,-0.566510282
1283,10/16/2002,-0.590007065,862.25,10/9/2002,0.044793183,-0.590007065
1284,10/17/2002,-0.570767419,879,NA,0.053148855,-0.570767419
1285,10/18/2002,-0.56594403,883.25,NA,0.055243626,-0.56594403
1286,10/21/2002,-0.548547407,898.75,NA,0.062798883,-0.548547407
1287,10/22/2002,-0.556646879,891.5,NA,0.059281327,-0.556646879
1288,10/23/2002,-0.54910389,898.25,10/9/2002,0.062557205,-0.54910389
1289,10/24/2002,-0.569062388,880.5,NA,0.053889339,0.053889339
1290,10/25/2002,-0.548547407,898.75,NA,0.062798882,0.062798882
1291,10/28/2002,-0.556366492,891.75,NA,0.059403097,0.059403097
1292,10/29/2002,-0.567927314,881.5,NA,0.054382296,0.054382296
1293,10/30/2002,-0.558611792,889.75,10/9/2002,0.058427976,0.058427976
1294,10/31/2002,-0.563399859,885.5,NA,0.056348545,0.056348545
1295,11/1/2002,-0.54882561,898.5,NA,0.062678061,0.062678061
1296,11/4/2002,-0.53885875,907.5,NA,0.067006613,0.067006613
1297,11/5/2002,-0.531721745,914,NA,0.070106175,0.070106175
1298,11/6/2002,-0.518948097,925.75,10/9/2002,0.0756537,0.0756537
1299,11/7/2002,-0.544383626,902.5,NA,0.06460719,0.06460719
1300,11/8/2002,-0.556646879,891.5,NA,0.059281327,0.059281327
1301,11/11/2002,-0.572190501,877.75,NA,0.052530818,0.052530818
1302,11/12/2002,-0.564247197,884.75,NA,0.055980551,0.055980551
1303,11/13/2002,-0.563117573,885.75,10/9/2002,0.056471141,0.056471141
1304,11/14/2002,-0.544383626,902.5,NA,0.064607191,0.064607191
1305,11/15/2002,-0.537207222,909,NA,0.067723864,0.067723864
1306,11/18/2002,-0.547157553,900,NA,0.06340249,0.06340249
1307,11/19/2002,-0.549382248,898,NA,0.062436317,0.062436317
1308,11/20/2002,-0.526538266,918.75,10/9/2002,0.072357332,0.072357332
1309,11/21/2002,-0.508471171,935.5,NA,0.080203772,0.080203772
1310,11/22/2002,-0.51571272,928.75,NA,0.077058807,0.077058807
1311,11/25/2002,-0.51479793,929.6,NA,0.077456095,0.077456095
1312,11/26/2002,-0.534899656,911.1,NA,0.068726027,0.068726027
1313,11/27/2002,-0.506282227,937.55,10/9/2002,0.081154419,0.081154419
1314,11/29/2002,-0.508578071,935.4,NA,0.080157346,0.080157346
1315,12/2/2002,-0.509540689,934.5,NA,0.079739286,0.079739286
1316,12/3/2002,-0.521923082,923,NA,0.074361681,0.074361681
1317,12/4/2002,-0.527082632,918.25,10/9/2002,0.072120917,0.072120917
1318,12/5/2002,-0.538583306,907.75,NA,0.067126238,0.067126238
1319,12/6/2002,-0.532816436,913,NA,0.069630758,0.069630758
1320,12/9/2002,-0.559736335,888.75,NA,0.057939594,0.057939594
1321,12/10/2002,-0.545769628,901.25,NA,0.064005258,0.064005258
1322,12/11/2002,-0.545769628,901.25,10/9/2002,0.064005258,0.064005258
1323,12/12/2002,-0.546047059,901,NA,0.063884771,0.063884771
1324,12/13/2002,-0.562271191,886.5,NA,0.05683872,0.05683872
1325,12/16/2002,-0.536657318,909.5,NA,0.067962683,0.067962683
1326,12/17/2002,-0.544937796,902,NA,0.064366517,0.064366517
1327,12/18/2002,-0.556646879,891.5,10/9/2002,0.059281327,0.059281327
1328,12/19/2002,-0.564247197,884.75,NA,0.055980551,0.055980551
1329,12/20/2002,-0.5507752,896.75,NA,0.061831365,0.061831365
1330,12/23/2002,-0.550496454,897,NA,0.061952423,0.061952423
1331,12/24/2002,-0.556646879,891.5,10/9/2002,0.059281327,0.059281327
1332,12/26/2002,-0.557488512,890.75,NA,0.058915811,0.058915811
1333,12/27/2002,-0.579049631,871.75,NA,0.049551936,0.049551936
1334,12/30/2002,-0.572475361,877.5,NA,0.052407105,0.052407105
1335,12/31/2002,-0.570767419,879,NA,0.053148855,0.053148855
1336,1/2/2003,-0.53885875,907.5,NA,0.067006614,0.067006614
1337,1/3/2003,-0.536107717,910,NA,0.068201373,0.068201373
1338,1/6/2003,-0.518138271,926.5,NA,0.076005404,0.076005404
1339,1/7/2003,-0.521110844,923.75,NA,0.074714432,0.074714432
1340,1/8/2003,-0.536107717,910,10/9/2002,0.068201373,0.068201373
1341,1/9/2003,-0.520028886,924.75,NA,0.075184321,0.075184321
1342,1/10/2003,-0.518138271,926.5,NA,0.076005405,0.076005405
1343,1/13/2003,-0.518138271,926.5,NA,0.076005405,0.076005405
1344,1/14/2003,-0.515174507,929.25,NA,0.077292551,0.077292551
1345,1/15/2003,-0.52409228,921,10/9/2002,0.073419611,0.073419611
1346,1/16/2003,-0.528990249,916.5,NA,0.07129245,0.07129245
1347,1/17/2003,-0.543829763,903,NA,0.064847731,0.064847731
1348,1/21/2003,-0.560017669,888.5,NA,0.057817413,0.057817413
1349,1/22/2003,-0.572475361,877.5,10/9/2002,0.052407106,0.052407106
1350,1/23/2003,-0.566227116,883,NA,0.055120684,0.055120684
1351,1/24/2003,-0.592329272,860.25,NA,0.043784662,0.043784662
1352,1/27/2003,-0.607556506,847.25,NA,0.037171558,0.037171558
1353,1/28/2003,-0.599035814,854.5,NA,0.040872048,0.040872048
1354,1/29/2003,-0.591748214,860.75,10/9/2002,0.044037012,0.044037012
1355,1/30/2003,-0.616150425,840,NA,0.033439267,0.033439267
1356,1/31/2003,-0.598743288,854.75,NA,0.04099909,0.04099909
1357,2/3/2003,-0.594365636,858.5,NA,0.04290028,0.04290028
1358,2/4/2003,-0.605198709,849.25,NA,0.038195536,0.038195536
1359,2/5/2003,-0.61080758,844.5,10/9/2002,0.035759634,0.035759634
1360,2/6/2003,-0.615555363,840.5,NA,0.033697698,0.033697698
1361,2/7/2003,-0.627524387,830.5,NA,0.028499617,0.028499617
1362,2/10/2003,-0.620923703,836,NA,0.031366258,0.031366258
1363,2/11/2003,-0.628427866,829.75,NA,0.028107242,0.028107242
1364,2/12/2003,-0.644219266,816.75,10/9/2002,0.021249124,0.021249124
1365,2/13/2003,-0.641468232,819,NA,0.022443883,0.022443883
1366,2/14/2003,-0.619728246,837,NA,0.031885439,0.031885439
1367,2/18/2003,-0.602552816,851.5,NA,0.039344633,0.039344633
1368,2/19/2003,-0.608146825,846.75,10/9/2002,0.036915186,0.036915186
1369,2/20/2003,-0.617639628,838.75,NA,0.032792514,0.032792514
1370,2/21/2003,-0.607556506,847.25,NA,0.037171558,0.037171558
1371,2/24/2003,-0.625119094,832.5,NA,0.029544223,0.029544223
1372,2/25/2003,-0.616686282,839.55,NA,0.033206547,0.033206547
1373,2/26/2003,-0.631324494,827.35,10/9/2002,0.026849252,0.026849252
1374,2/27/2003,-0.618951964,837.65,NA,0.032222574,0.032222574
1375,2/28/2003,-0.615912358,840.2,NA,0.033542658,0.033542658
1376,3/3/2003,-0.622719573,834.5,NA,0.030586322,0.030586322
1377,3/4/2003,-0.638724747,821.25,NA,0.023635364,0.023635364
1378,3/5/2003,-0.629935479,828.5,10/9/2002,0.027452494,0.027452494
1379,3/6/2003,-0.63933376,820.75,NA,0.023370873,0.023370873
1380,3/7/2003,-0.631143209,827.5,NA,0.026927984,0.026927984
1381,3/10/2003,-0.656848419,806.5,NA,0.015764353,0.015764353
1382,3/11/2003,-0.666191371,799,NA,0.011706761,0.011706761
1383,3/12/2003,-0.65933135,804.5,10/9/2002,0.01468603,0.01468603
1384,3/13/2003,-0.62541944,832.25,NA,0.029413785,0.029413785
1385,3/14/2003,-0.624518674,833,NA,0.029804983,0.029804983
1386,3/17/2003,-0.591457812,861,NA,0.044163133,0.044163133
1387,3/18/2003,-0.585378766,866.25,NA,0.046803229,0.046803229
1388,3/19/2003,-0.57790317,872.75,10/9/2002,0.050049839,0.050049839
1389,3/20/2003,-0.575614185,874.75,NA,0.051043933,0.051043933
1390,3/21/2003,-0.554685819,893.25,NA,0.060133007,0.060133007
1391,3/24/2003,-0.588558419,863.5,NA,0.045422324,0.045422324
1392,3/25/2003,-0.578476236,872.25,NA,0.04980096,0.04980096
1393,3/26/2003,-0.583360602,868,10/9/2002,0.047679707,0.047679707
1394,3/27/2003,-0.583936805,867.5,NA,0.047429465,0.047429465
1395,3/28/2003,-0.589137625,863,NA,0.045170777,0.045170777
1396,3/31/2003,-0.607851622,847,NA,0.037043392,0.037043392
1397,4/1/2003,-0.596406156,856.75,NA,0.042014095,0.042014095
1398,4/2/2003,-0.572760302,877.25,10/9/2002,0.052283359,0.052283359
1399,4/3/2003,-0.577330433,873.25,NA,0.050298576,0.050298576
1400,4/4/2003,-0.571336409,878.5,NA,0.052901748,0.052901748
1401,4/7/2003,-0.573045324,877,NA,0.052159576,0.052159576
1402,4/8/2003,-0.571621025,878.25,NA,0.052778141,0.052778141
1403,4/9/2003,-0.584801732,866.75,10/9/2002,0.047053833,0.047053833
1404,4/10/2003,-0.579049631,871.75,NA,0.049551939,0.049551939
1405,4/11/2003,-0.583072625,868.25,NA,0.047804775,0.047804775
1406,4/14/2003,-0.562835366,886,NA,0.056593705,0.056593705
1407,4/15/2003,-0.554126222,893.75,NA,0.060376038,0.060376038
1408,4/16/2003,-0.571051873,878.75,10/9/2002,0.053025321,0.053025321
1409,4/17/2003,-0.556927345,891.25,NA,0.059159526,0.059159526
1410,4/21/2003,-0.554965735,893,NA,0.060011442,0.060011442
1411,4/22/2003,-0.536657318,909.5,NA,0.067962687,0.067962687
1412,4/23/2003,-0.527899736,917.5,10/9/2002,0.071766057,0.071766057
1413,4/24/2003,-0.53638248,909.75,NA,0.068082048,0.068082048
1414,4/25/2003,-0.54882561,898.5,NA,0.062678065,0.062678065
1415,4/28/2003,-0.532268941,913.5,NA,0.069868535,0.069868535
1416,4/29/2003,-0.529535952,916,NA,0.071055457,0.071055457
1417,4/30/2003,-0.529535952,916,10/9/2002,0.071055457,0.071055457
1418,5/1/2003,-0.530628251,915,NA,0.070581077,0.070581077
1419,5/2/2003,-0.517059522,927.5,NA,0.076473901,0.076473901
1420,5/5/2003,-0.51840814,926.25,NA,0.075888204,0.075888204
1421,5/6/2003,-0.509273202,934.75,NA,0.079855457,0.079855457
1422,5/7/2003,-0.514905509,929.5,10/9/2002,0.077409377,0.077409377
1423,5/8/2003,-0.524635316,920.5,NA,0.073183776,0.073183776
1424,5/9/2003,-0.511951297,932.25,NA,0.078692375,0.078692375
1425,5/12/2003,-0.499161355,944.25,NA,0.084246976,0.084246976
1426,5/13/2003,-0.50075118,942.75,NA,0.083556524,0.083556524
1427,5/14/2003,-0.503406519,940.25,10/9/2002,0.082403325,0.082403325
1428,5/15/2003,-0.497045512,946.25,NA,0.085165875,0.085165875
1429,5/16/2003,-0.499161355,944.25,NA,0.084246976,0.084246976
1430,5/19/2003,-0.52246494,922.5,NA,0.074126357,0.074126357
1431,5/20/2003,-0.525994196,919.25,NA,0.072593621,0.072593621
1432,5/21/2003,-0.523007093,922,10/9/2002,0.073890904,0.073890904
1433,5/22/2003,-0.513561604,930.75,NA,0.077993028,0.077993028
1434,5/23/2003,-0.511951297,932.25,NA,0.078692375,0.078692375
1435,5/27/2003,-0.493880117,949.25,NA,0.086540589,0.086540589
1436,5/28/2003,-0.491407538,951.6,10/9/2002,0.087614417,0.087614417
1437,5/29/2003,-0.494670527,948.5,NA,0.086197319,0.086197319
1438,5/30/2003,-0.4800702,962.45,NA,0.092538161,0.092538161
1439,6/2/2003,-0.475095323,967.25,NA,0.094698723,0.094698723
1440,6/3/2003,-0.471225848,971,NA,0.096379215,0.096379215
1441,6/4/2003,-0.456910675,985,10/9/2002,0.102596216,0.102596216
1442,6/5/2003,-0.452352551,989.5,NA,0.104575784,0.104575784
1443,6/6/2003,-0.455135602,986.75,NA,0.103367121,0.103367121
1444,6/9/2003,-0.46608973,976,NA,0.098609804,0.098609804
1445,6/10/2003,-0.45640319,985.5,NA,0.102816615,0.102816615
1446,6/11/2003,-0.445805059,996,10/9/2002,0.107419325,0.107419325
1447,6/12/2003,-0.442297162,999.5,NA,0.108942785,0.108942785
1448,6/13/2003,-0.453363674,988.5,NA,0.10413666,0.10413666
1449,6/16/2003,-0.432589557,1009.25,NA,0.113158744,0.113158744
1450,6/17/2003,-0.432341879,1009.5,NA,0.113266309,0.113266309
1451,6/18/2003,-0.433580883,1008.25,10/9/2002,0.112728216,0.112728216
1452,6/19/2003,-0.44806665,993.75,NA,0.106437127,0.106437127
1453,6/20/2003,-0.450333368,991.5,NA,0.105452704,0.105452704
1454,6/23/2003,-0.460979857,981,NA,0.100828993,0.100828993
1455,6/24/2003,-0.460470303,981.5,NA,0.10105029,0.10105029
1456,6/25/2003,-0.470196512,972,10/9/2002,0.096826251,0.096826251
1457,6/26/2003,-0.458434679,983.5,NA,0.10193435,0.10193435
1458,6/27/2003,-0.46891133,973.25,NA,0.097384398,0.097384398
1459,6/30/2003,-0.46891133,973.25,NA,0.097384398,0.097384398
1460,7/1/2003,-0.460725047,981.25,NA,0.100939655,0.100939655
1461,7/2/2003,-0.448821652,993,10/9/2002,0.106109234,0.106109234
1462,7/3/2003,-0.459451973,982.5,NA,0.101492545,0.101492545
1463,7/7/2003,-0.439300157,1002.5,NA,0.110244367,0.110244367
1464,7/8/2003,-0.434325023,1007.5,NA,0.112405041,0.112405041
1465,7/9/2003,-0.440797537,1001,10/9/2002,0.109594064,0.109594064
1466,7/10/2003,-0.453110797,988.75,NA,0.104246483,0.104246483
1467,7/11/2003,-0.444550826,997.25,NA,0.107964031,0.107964031
1468,7/14/2003,-0.439300157,1002.5,NA,0.110244367,0.110244367
1469,7/15/2003,-0.440797537,1001,NA,0.109594063,0.109594063
1470,7/16/2003,-0.446809579,995,10/9/2002,0.106983066,0.106983066
1471,7/17/2003,-0.461234731,980.75,NA,0.100718302,0.100718302
1472,7/18/2003,-0.45134245,990.5,NA,0.105014465,0.105014465
1473,7/21/2003,-0.464042646,978,NA,0.09949884,0.09949884
1474,7/22/2003,-0.455135602,986.75,NA,0.10336712,0.10336712
1475,7/23/2003,-0.45437582,987.5,10/9/2002,0.103697089,0.103697089
1476,7/24/2003,-0.461744675,980.25,NA,0.100496836,0.100496836
1477,7/25/2003,-0.44505233,996.75,NA,0.107746229,0.107746229
1478,7/28/2003,-0.44781511,994,NA,0.106546369,0.106546369
1479,7/29/2003,-0.452857985,989,NA,0.104356276,0.104356276
1480,7/30/2003,-0.455388991,986.5,10/9/2002,0.103257074,0.103257074
1481,7/31/2003,-0.452605236,989.25,NA,0.104466043,0.104466043
1482,8/1/2003,-0.462510079,979.5,NA,0.100164424,0.100164424
1483,8/4/2003,-0.461744675,980.25,NA,0.100496835,0.100496835
1484,8/5/2003,-0.483140001,959.5,NA,0.091204963,0.091204963
1485,8/6/2003,-0.477424215,965,10/9/2002,0.093687297,0.093687297
1486,8/7/2003,-0.467627797,974.5,NA,0.097941827,0.097941827
1487,8/8/2003,-0.464042646,978,NA,0.099498838,0.099498838
1488,8/11/2003,-0.460725047,981.25,NA,0.100939653,0.100939653
1489,8/12/2003,-0.451847373,990,NA,0.104795178,0.104795178
1490,8/13/2003,-0.457164514,984.75,10/9/2002,0.102485973,0.102485973
